notification_id,app_source,sender_type,content_type,time_slot,hour,user_context,notification_text,base_importance,eff_importance,true_optimal_action
9569,whatsapp,group_academic,assignment_update,evening,18,with_friends,Can someone take notes today? I'll be late to class,4.2,3.9,NOW
9570,email,academic_inst,announcement,night,1,sleeping,New resource uploaded: Week 8 slides and problem set,4.0,2.2,BATCH
9571,whatsapp,group_social,social_chat,morning,7,waking_up,Anyone up for badminton after 5?,2.8,2.6,BATCH
9572,academic,professor,announcement,class_am,9,in_class,Lecture recording for Week 9 is now available,4.2,3.1,NOW
9573,news_promo,promotional,app_update,class_pm,15,in_class,Performance improvements in your latest update,1.4,0.5,MUTE
9574,whatsapp,group_academic,group_chat,evening,20,relaxing,Anyone understand question 4 from the problem set?,3.2,3.2,BATCH
9575,email,known_contact,professional,late_night,23,sleeping,Meeting request: Can we sync this week?,3.6,1.8,BATCH
9576,news_promo,promotional,discount_offer,evening,20,relaxing,Limited time: Buy 1 Get 1 Free on all beverages,1.8,1.8,BATCH
9577,whatsapp,known_friend,social_invite,class_am,11,in_class,"Group dinner plan for Saturday, save the date",3.5,2.4,BATCH
9578,whatsapp,known_friend,personal_chat,late_night,23,sleeping,Are you coming to the thing later?,4.0,2.2,BATCH
9579,whatsapp,group_social,social_chat,late_night,23,relaxing,Anyone up for badminton after 5?,2.8,2.8,NOW
9580,whatsapp,group_academic,assignment_update,late_night,21,relaxing,Team: don't forget the submission is due Friday 11:59 PM,4.2,4.2,NOW
9581,email,known_contact,professional,evening,18,studying,Quick question about the project timeline,3.6,2.85,BATCH
9582,whatsapp,group_academic,meeting_reminder,late_night,21,relaxing,Quick standup before the lecture?,3.9,3.9,NOW
9583,news_promo,promotional,app_update,late_night,23,relaxing,New features unlocked in your app,1.4,1.4,MUTE
9584,academic,system,system_alert,class_pm,15,in_class,New course materials available in your dashboard,3.5,2.4,BATCH
9585,instagram,known_friend,media_share,morning,7,relaxing,Tagged you in a photo,2.5,2.5,MUTE
9586,instagram,known_friend,personal_chat,class_am,9,in_class,Mentioned you in their story,3.2,2.1,MUTE
9587,whatsapp,group_academic,assignment_update,morning,8,studying,Assignment 3 instructions just dropped on the portal,4.2,3.45,NOW
9588,whatsapp,group_academic,meeting_reminder,class_am,11,in_class,Quick standup before the lecture?,3.9,2.8,NOW
9589,academic,professor,assignment,late_night,22,sleeping,Assignment 3 has been posted. Due: Sunday 11:59 PM,4.8,3.0,NOW
9590,unknown,spam,spam,evening,18,studying,Free data offer! Click the link to activate,1.1,0.5,MUTE
9591,instagram,unknown,promo_offer,late_night,23,relaxing,Your story views are up! See who's watching,1.5,1.5,MUTE
9592,whatsapp,known_friend,personal_chat,class_am,10,studying,Just wanted to check in on you,4.0,3.25,NOW
9593,email,promotional,newsletter,lunch,13,studying,Substack: 3 new posts from writers you follow,1.8,1.05,MUTE
9594,academic,system,grade_update,lunch,12,with_friends,Attendance record updated — please review,4.3,4.0,NOW
9595,instagram,unknown,spam,afternoon,15,relaxing,Earn money from home! 500+ students already enrolled,1.2,1.2,MUTE
9596,news_promo,promotional,app_update,class_am,10,in_class,Update available for an app on your phone,1.4,0.5,MUTE
9597,news_promo,promotional,newsletter,class_pm,15,studying,Your Inshorts morning briefing is ready,1.6,0.85,MUTE
9598,whatsapp,known_friend,personal_chat,evening,20,studying,Did you finish the readings for tomorrow?,4.0,3.25,NOW
9599,whatsapp,group_academic,group_chat,evening,18,studying,Prof just cancelled tomorrow's lecture,3.2,2.45,BATCH
9600,instagram,unknown,spam,late_night,21,studying,You've been selected for a collaboration! DM for details,1.2,0.5,MUTE
9601,whatsapp,known_friend,personal_chat,class_am,11,studying,Are you coming to the thing later?,4.0,3.25,NOW
9602,email,promotional,discount_offer,late_night,22,relaxing,Weekend sale: up to 60% off on study materials,2.0,2.0,BATCH
9603,unknown,spam,spam,class_am,11,in_class,"Earn Rs.5,000 daily from home — no experience needed",1.1,0.5,MUTE
9604,email,academic_inst,grade_update,class_pm,14,studying,Mid-term results are now available on the student portal,4.4,3.65,NOW
9605,instagram,rare_contact,media_share,lunch,12,studying,Shared something with you,2.3,1.55,MUTE
9606,instagram,unknown,promo_offer,evening,20,relaxing,Exclusive deal just for you — 30% off premium,1.5,1.5,MUTE
9607,whatsapp,known_friend,personal_chat,class_am,10,in_class,Missing you! When are we hanging out?,4.0,2.9,BATCH
9608,whatsapp,group_academic,assignment_update,late_night,23,sleeping,Can someone take notes today? I'll be late to class,4.2,2.4,BATCH
9609,whatsapp,group_academic,group_chat,afternoon,15,relaxing,Is the exam open book or not? Prof didn't confirm,3.2,3.2,NOW
9610,instagram,known_friend,personal_chat,class_pm,14,in_class,Sent you a message,3.2,2.1,BATCH
9611,whatsapp,group_academic,assignment_update,class_am,9,studying,"I've updated the shared doc, please review before tomorrow",4.2,3.45,NOW
9612,instagram,known_friend,personal_chat,late_night,23,relaxing,Sent you a message,3.2,3.2,BATCH
9613,whatsapp,group_academic,group_chat,class_am,10,in_class,Anyone understand question 4 from the problem set?,3.2,2.1,BATCH
9614,news_promo,promotional,app_update,class_pm,14,relaxing,New features unlocked in your app,1.4,1.4,BATCH
9615,instagram,known_friend,personal_chat,lunch,13,with_friends,Haha I saw your post 😂,3.2,2.9,BATCH
9616,instagram,rare_contact,social_chat,late_night,22,relaxing,Sent you a message,2.65,2.65,BATCH
9617,whatsapp,known_friend,media_share,class_am,11,studying,Sent you a reel you'll find hilarious,2.8,2.05,MUTE
9618,instagram,known_friend,personal_chat,late_night,23,sleeping,Hey! Long time 😊,3.2,1.4,BATCH
9619,academic,system,system_alert,class_pm,15,in_class,New course materials available in your dashboard,3.5,2.4,BATCH
9620,academic,professor,announcement,lunch,13,with_friends,Lecture recording for Week 9 is now available,4.2,3.9,NOW
9621,whatsapp,unknown,spam,late_night,22,sleeping,Urgent: your account will be suspended. Verify now: bit.ly/xxx,1.2,0.5,MUTE
9622,email,unknown_sender,newsletter,lunch,13,with_friends,You're subscribed to our weekly newsletter,1.5,1.2,MUTE
9623,whatsapp,group_academic,meeting_reminder,class_am,9,in_class,"Team sync call in 20 minutes, Google Meet link in chat",3.9,2.8,BATCH
9624,whatsapp,group_academic,meeting_reminder,morning,6,waking_up,Quick standup before the lecture?,3.9,3.7,NOW
9625,whatsapp,known_friend,personal_chat,class_am,11,relaxing,Can you call me when you get a chance?,4.0,4.0,NOW
9626,whatsapp,known_friend,media_share,class_am,9,in_class,This meme is literally you 😭,2.8,1.7,MUTE
9627,instagram,unknown,spam,morning,6,waking_up,You've been selected for a collaboration! DM for details,1.2,1.0,MUTE
9628,whatsapp,group_social,social_chat,evening,18,relaxing,Random question: does anyone know a good barber nearby?,2.8,2.8,BATCH
9629,email,academic_inst,announcement,evening,19,relaxing,Library hours extended during exam week,4.0,4.0,NOW
9630,unknown,spam,spam,evening,19,with_family,Investment plan with 50% annual returns — limited offer,1.1,0.7,MUTE
9631,email,academic_inst,deadline_reminder,class_pm,15,in_class,URGENT: Your course project is due in 24 hours,4.8,3.7,NOW
9632,instagram,known_friend,social_invite,evening,19,with_family,Notification from instagram,2.5,2.1,MUTE
9633,email,known_contact,professional,lunch,13,relaxing,Meeting request: Can we sync this week?,3.6,3.6,BATCH
9634,instagram,rare_contact,social_chat,class_am,9,studying,Sent you a message,2.65,1.9,BATCH
9635,instagram,known_friend,social_invite,afternoon,15,studying,Notification from instagram,2.5,1.75,BATCH
9636,academic,system,grade_update,late_night,23,relaxing,A new grade has been entered for your course,4.3,4.3,NOW
9637,academic,system,system_alert,class_am,11,studying,New course materials available in your dashboard,3.5,2.75,BATCH
9638,instagram,rare_contact,media_share,morning,7,waking_up,Shared something with you,2.3,2.1,MUTE
9639,whatsapp,group_social,social_chat,class_pm,16,in_class,Random question: does anyone know a good barber nearby?,2.8,1.7,BATCH
9640,whatsapp,known_friend,personal_chat,lunch,13,relaxing,Can you call me when you get a chance?,4.0,4.0,NOW
9641,academic,system,grade_update,evening,19,relaxing,Attendance record updated — please review,4.3,4.3,NOW
9642,academic,professor,assignment,late_night,21,sleeping,Your assignment submission was received successfully,4.8,3.0,NOW
9643,whatsapp,group_social,social_chat,evening,19,with_family,Guys the mess food today is actually decent 😂,2.8,2.4,BATCH
9644,instagram,rare_contact,social_chat,evening,19,relaxing,Liked your photo,2.65,2.65,BATCH
9645,academic,system,system_alert,class_pm,15,in_class,Your profile is incomplete — update before registration,3.5,2.4,BATCH
9646,whatsapp,known_friend,social_invite,evening,18,with_family,"Group dinner plan for Saturday, save the date",3.5,3.1,BATCH
9647,whatsapp,unknown,spam,class_pm,14,relaxing,FREE iPhone giveaway! Limited slots. Register immediately,1.2,1.2,MUTE
9648,instagram,known_friend,personal_chat,class_am,11,in_class,Hey! Long time 😊,3.2,2.1,MUTE
9649,academic,professor,assignment,afternoon,17,relaxing,Take-home quiz released. Attempt by Thursday,4.8,4.8,NOW
9650,unknown,spam,spam,afternoon,15,studying,Congratulations! You are our lucky winner today,1.1,0.5,MUTE
9651,whatsapp,known_friend,personal_chat,class_am,11,in_class,Bro did you see what happened?,4.0,2.9,BATCH
9652,instagram,rare_contact,social_chat,night,3,relaxing,Sent you a message,2.65,2.65,BATCH
9653,whatsapp,known_friend,personal_chat,morning,6,studying,Bro did you see what happened?,4.0,3.25,NOW
9654,email,unknown_sender,registration,afternoon,16,relaxing,Important update about your course registration status,3.5,3.5,NOW
9655,instagram,rare_contact,social_chat,evening,20,with_family,Liked your photo,2.65,2.25,BATCH
9656,academic,professor,announcement,class_am,10,relaxing,Lecture recording for Week 9 is now available,4.2,4.2,NOW
9657,academic,professor,announcement,late_night,22,relaxing,Office hours moved to Friday 2-4 PM this week,4.2,4.2,NOW
9658,whatsapp,group_academic,meeting_reminder,lunch,12,with_friends,Quick standup before the lecture?,3.9,3.6,NOW
9659,whatsapp,known_friend,social_invite,class_pm,14,in_class,"Movie night at 8, everyone's coming",3.5,2.4,BATCH
9660,whatsapp,known_friend,personal_chat,class_am,11,in_class,Bro did you see what happened?,4.0,2.9,BATCH
9661,whatsapp,group_academic,group_chat,evening,20,relaxing,Prof just cancelled tomorrow's lecture,3.2,3.2,BATCH
9662,whatsapp,unknown,promo_offer,late_night,21,studying,Your Swiggy order has been delivered. Rate your experience!,1.8,1.05,MUTE
9663,academic,professor,assignment,evening,20,with_family,Your assignment submission was received successfully,4.8,4.4,NOW
9664,instagram,rare_contact,social_chat,evening,19,relaxing,Liked your photo,2.65,2.65,BATCH
9665,email,academic_inst,deadline_reminder,evening,18,with_family,Final submission deadline: 3 days remaining,4.8,4.4,NOW
9666,whatsapp,unknown,spam,late_night,22,sleeping,FREE iPhone giveaway! Limited slots. Register immediately,1.2,0.5,MUTE
9667,academic,professor,assignment,evening,20,relaxing,Problem Set 5 is now available on the course page,4.8,4.8,NOW
9668,email,known_contact,professional,afternoon,17,studying,Re: Research internship — follow-up needed,3.6,2.85,BATCH
9669,academic,professor,assignment,night,5,sleeping,Take-home quiz released. Attempt by Thursday,4.8,3.0,BATCH
9670,instagram,unknown,spam,afternoon,15,with_friends,You've been selected for a collaboration! DM for details,1.2,0.9,MUTE
9671,instagram,rare_contact,social_chat,evening,20,studying,Commented on your post,2.65,1.9,BATCH
9672,unknown,spam,spam,class_am,9,in_class,"Earn Rs.5,000 daily from home — no experience needed",1.1,0.5,MUTE
9673,email,academic_inst,deadline_reminder,class_am,11,studying,Final submission deadline: 3 days remaining,4.8,4.05,NOW
9674,news_promo,promotional,discount_offer,night,1,studying,Today's deals: iPhone 15 at lowest price ever,1.8,1.05,BATCH
9675,email,known_contact,personal_chat,late_night,22,relaxing,Wanted to share this opportunity with you,3.2,3.2,NOW
9676,unknown,spam,spam,class_am,9,studying,Your loan has been approved — collect details,1.1,0.5,MUTE
9677,academic,professor,announcement,evening,19,relaxing,Office hours moved to Friday 2-4 PM this week,4.2,4.2,NOW
9678,instagram,known_friend,personal_chat,morning,7,relaxing,Haha I saw your post 😂,3.2,3.2,NOW
9679,email,promotional,discount_offer,evening,18,with_family,Flat 30% off your first order with code STUDENT30,2.0,1.6,BATCH
9680,whatsapp,known_friend,personal_chat,morning,8,waking_up,Bro did you see what happened?,4.0,3.8,NOW
9681,email,promotional,discount_offer,class_am,11,studying,Flash sale: Coursera courses from Rs.499 today only,2.0,1.25,MUTE
9682,whatsapp,known_friend,personal_chat,night,0,sleeping,Bro did you see what happened?,4.0,2.2,BATCH
9683,whatsapp,known_friend,personal_chat,evening,18,relaxing,Can you call me when you get a chance?,4.0,4.0,NOW
9684,email,known_contact,professional,class_pm,16,studying,Quick question about the project timeline,3.6,2.85,NOW
9685,whatsapp,group_academic,group_chat,late_night,23,studying,Is the exam open book or not? Prof didn't confirm,3.2,2.45,BATCH
9686,instagram,rare_contact,social_chat,night,2,sleeping,Sent you a message,2.65,0.85,MUTE
9687,instagram,rare_contact,social_chat,class_pm,14,in_class,Commented on your post,2.65,1.55,MUTE
9688,email,known_contact,personal_chat,lunch,13,relaxing,Wanted to share this opportunity with you,3.2,3.2,BATCH
9689,email,known_contact,personal_chat,class_am,10,studying,Wanted to share this opportunity with you,3.2,2.45,BATCH
9690,whatsapp,known_friend,personal_chat,lunch,12,relaxing,Bro did you see what happened?,4.0,4.0,NOW
9691,academic,professor,assignment,lunch,12,studying,Assignment 3 has been posted. Due: Sunday 11:59 PM,4.8,4.05,NOW
9692,whatsapp,group_academic,meeting_reminder,afternoon,15,studying,"Meeting moved to 5:30, library room 204",3.9,3.15,BATCH
9693,instagram,rare_contact,media_share,class_am,10,in_class,Sent you a reel,2.3,1.2,MUTE
9694,news_promo,promotional,newsletter,late_night,22,sleeping,Your Inshorts morning briefing is ready,1.6,0.5,MUTE
9695,whatsapp,known_friend,social_invite,evening,19,relaxing,"We're heading to the canteen, join us?",3.5,3.5,BATCH
9696,news_promo,promotional,discount_offer,evening,18,with_friends,Student discount activated: 25% off your next purchase,1.8,1.5,BATCH
9697,email,academic_inst,announcement,class_pm,16,studying,Campus placement drive next week — mandatory attendance,4.0,3.25,NOW
9698,whatsapp,group_academic,assignment_update,late_night,21,studying,Team: don't forget the submission is due Friday 11:59 PM,4.2,3.45,NOW
9699,instagram,rare_contact,media_share,class_pm,15,studying,Sent you a reel,2.3,1.55,MUTE
9700,whatsapp,group_academic,meeting_reminder,class_pm,16,studying,"Study group at 6 PM in the library, confirm attendance",3.9,3.15,BATCH
9701,whatsapp,known_friend,personal_chat,morning,7,waking_up,Are you coming to the thing later?,4.0,3.8,NOW
9702,instagram,known_friend,personal_chat,afternoon,17,with_friends,Mentioned you in their story,3.2,2.9,NOW
9703,news_promo,promotional,newsletter,late_night,21,sleeping,Your personalized news digest for today,1.6,0.5,MUTE
9704,email,promotional,discount_offer,night,3,sleeping,Flash sale: Coursera courses from Rs.499 today only,2.0,0.5,MUTE
9705,instagram,rare_contact,media_share,lunch,13,relaxing,Shared something with you,2.3,2.3,BATCH
9706,instagram,rare_contact,social_chat,morning,7,relaxing,Sent you a message,2.65,2.65,BATCH
9707,email,known_contact,professional,evening,19,with_family,Meeting request: Can we sync this week?,3.6,3.2,NOW
